Marwin Hitz;https://www.soraredata.com/player/73895370036893457745328190972494028820487089311295274120170772534757733626811
Justin Kluivert;https://www.soraredata.com/player/111797542790477583399092617903223174139684643551799662292284663840802943719928
Yorbe Vertessen;https://www.soraredata.com/player/31143944596838134353267706749406200101892758568411443188546064939208338409594
João Ricardo;https://www.soraredata.com/player/5684542804947123430821683903211003725831618747325948706668677170352624991939
Junior Adamu;https://www.soraredata.com/player/110925223584366895348468529095766714639412319068709682241934251752673793305946
Leke James;https://www.soraredata.com/player/56663125696293422636666450128441544005027621765544924352344383118857511366103
Borja Iglesias;https://www.soraredata.com/player/106968691202668769502330306536137482863118885090753367178087470784732322926556
Jan Oblak;https://www.soraredata.com/player/98531608629792705716092635323338459497405410522620303586720208824756747734922
Alfreð Finnbogason;https://www.soraredata.com/player/6991121692428232203388926273652910068752259902602597864712035181958802477747
Kevin Lasagna;https://www.soraredata.com/player/87858784368214107763292634337248086529340461088907103383211177906566469285128
Daniel Ginczek;https://www.soraredata.com/player/94542850440548863294310315757043514151455961583541321578878436990602743350737
Ralf Fährmann;https://www.soraredata.com/player/54011966438785956832505147790163923888367484872784779800622748251023461237084
Dmitri Poloz;https://www.soraredata.com/player/52640967215975940580845894996775282056828294884688997936751217438336195309122
Keno;https://www.soraredata.com/player/113342564547451807380103440856496596474545019105712200029885770437222247785870
Aké Loba;https://www.soraredata.com/player/102620472149329519091747722520408612902507457860698494828481688753726622123806
Daniel Maldini;https://www.soraredata.com/player/94580134403965071179112704171440914043392228031498267687145027857327267017493
Daryl Dike;https://www.soraredata.com/player/85306097535094771776803412766467735679011881201071446975361760027637705829740
Vito Mannone;https://www.soraredata.com/player/95816004538646110983888589543590250786439109959709675509262175658104083253135
Andy Delort;https://www.soraredata.com/player/37771667353010084073263593023764198666481835126438308569914778648154558465207
Farid El Melali;https://www.soraredata.com/player/50101051546955560973038488891543873764891806677462809296644227255375962247358
Mason Toye;https://www.soraredata.com/player/37097468164700297303567743144876918313916056411361000073826323541917615862655
Romain Hamouma;https://www.soraredata.com/player/40893602058410513896748571915216680946149463199204421806730638365934073937216
Darío Benedetto;https://www.soraredata.com/player/90608674007324871538578108994170457141029064001545516133729465787857934091292
Janni Serra;https://www.soraredata.com/player/70130835972261625606982663494383806660675311078561163072101301619936971436278
Kim GUNHEE;https://www.soraredata.com/player/51877279528690695260337279794827852617215683090234201031551176588776212937433
Altay Bayındır;https://www.soraredata.com/player/101849511764712180323223758586509540180564146660352876461809079225089985578606
Heinz Lindner;https://www.soraredata.com/player/heinz-lindner
Juan Lucero;https://www.soraredata.com/player/12690928983572533910376254731734488263303815286297609411255172069541005405934
Benito Raman;https://www.soraredata.com/player/35540016669842682464271063787744497760523360325488967140383345940406746575856
Jesper Karlsson;https://www.soraredata.com/player/47499863051591117681339855525199092014736653137534389615269438734971838985815
Exequiel Zeballos;https://www.soraredata.com/player/23241082704303183521517863015109804682721799091830481708581000488066255743466
Christoph Monschein;https://www.soraredata.com/player/40375993432244970638331030095760247861896991238803547563002132017864843038759
Noah Okafor;https://www.soraredata.com/player/76358787710420002489873595009468853783136607432024481625305910546210133402592
Nolito;https://www.soraredata.com/player/66900872808296774455675701926239815402264669263742005337054150556773360207051
Cristhian Stuani;https://www.soraredata.com/player/70060814203010106250805646233802723652254534607501191065181852844798700048326
Josué Doke;https://www.soraredata.com/player/109025084073358614252659209549728178237414080726362647839174646104031436285325
Muniain;https://www.soraredata.com/player/91026567610827697004282135618155354388534048319183582458795992942091558429504
András Németh;https://www.soraredata.com/player/8278182200257670702544205671276229608027927243816008856567414106982488558678
Can Keles;https://www.soraredata.com/player/108413650999391048180392661822806748992181212344779870276395901320032229836957
Marcinho;https://www.soraredata.com/player/5380399336228805618661215385281257611197964835265852161640802920928631487274
Laurent Depoitre;https://www.soraredata.com/player/61179288032946248586123763540643416985276610977158330558323206049152050866572
Andreas Cornelius;https://www.soraredata.com/player/26290719319528747800242572037749241943574604260281646144833186901511822401550
Kelvin Yeboah;https://www.soraredata.com/player/100920770806203664255087707500182786547049181346858675710679693824672559136102
Minos Gouras;https://www.soraredata.com/player/102992036647470945334984030414847438061584586679278077419612141141675870610469
Jeong Jae-Hee;https://www.soraredata.com/player/70214109274238830857529156765036205463096931150118256147524789255805671955804
Hermann Tebily;https://www.soraredata.com/player/85527162868598265917551020944653439807820315818213746668995889508917965075285
Nico Serrano;https://www.soraredata.com/player/85392036026197642035732405477569600993788373911554901435775140824547945361537
Kieffer Moore;https://www.soraredata.com/player/1944246202307471628524232603161181299655494618293731867442932492529252727238
Oscar Vilhelmsson;https://www.soraredata.com/player/81686105556451080268502396547541974118343073833210804067019252250277745591866
Naci Ünüvar;https://www.soraredata.com/player/115472985144613879539041976554107946127306715452970435220181766105249390916745
Michael Verrips;https://www.soraredata.com/player/59373248328408916465416612625745737332200398067823718880388910063578823613018
Willem Geubbels;https://www.soraredata.com/player/11181720950146889746078601541430025527032902626050825867682188042646655169655
Radamel Falcao;https://www.soraredata.com/player/106658784007288285160509460443351178229687338485192525456163121550430894148094
Rafał Gikiewicz;https://www.soraredata.com/player/7159048933738451918038065297876516410480500156056092097681806065908382531485
Antonino La Gumina;https://www.soraredata.com/player/106779566596166095492831709678465621637954471197187761823203679583420514073140
Berke Özer;https://www.soraredata.com/player/54705484094266180740510800906140469547820187349590548751578313928350635193227
Saša Kalajdžić;https://www.soraredata.com/player/34241629972909944916099965728072735595431241087597373895111831101678020531574
Neymar Jr.;https://www.soraredata.com/player/39478005053076191412734611635936295663009406740693143629038353429524430309023
Johan Carbonero;https://www.soraredata.com/player/30550807837461315061727805782341488608958348724768610983153991407363701361164
Mart Lieder;https://www.soraredata.com/player/40633119052740252858799890720087283653129688812007994209470605454297442440018
Jens Petter Hauge;https://www.soraredata.com/player/30120308302688814688022610502651971160950650358754016809202756625793061971732
Christopher Kane;https://www.soraredata.com/player/42367115652641610026102551816991826842915156318187613319848746336057276472720
Stefano Marino;https://www.soraredata.com/player/42384694959377503419277958591091754031672867242147144233738309232943209552614
Kaio Jorge;https://www.soraredata.com/player/4255795318329330559864171170411496769429110116972654380741812235500048872706
Jonah Osabutey;https://www.soraredata.com/player/42712205855771607838874324384649695387474546562700779786024101227598403785761
Péter Gulácsi;https://www.soraredata.com/player/42874747341545081517631557886553719002626871908073498439864465918301024351245
Kenneth Vermeer;https://www.soraredata.com/player/43822770196133333146600908488216473165726468412149604975367986132402374936201
Yuki Ohashi;https://www.soraredata.com/player/29848388231336221234589521406145615492530449749095454011033347390293305896096
Agustín Marchesín;https://www.soraredata.com/player/29834477329401501820810737286720711788188869626726957391018021595861459509674
Andrey Lunev;https://www.soraredata.com/player/45543187403924886846850350236185316982590440690743409920976117078185280767115
Tim Schreiber;https://www.soraredata.com/player/45650506019477938354236293654018288843122335202315194936166948891075719783545
Elidon Qenaj;https://www.soraredata.com/player/4565284642028515945372793786977981089752875242194204424243173298321028102837
Paulinho;https://www.soraredata.com/player/45952124733427267606595886564278419182582745441950764163183179491109584563220
Victor Bezerra;https://www.soraredata.com/player/28599890738446837671294433759585733319669034461391603458856794689030485127973
Andries Noppert;https://www.soraredata.com/player/46992113433427314746258037339544947034736618021865688372909107357913586746473
Erdon Daci;https://www.soraredata.com/player/47107463414631543883299664263520520155708569522033904387656177622073154794248
Ji Dong-Won;https://www.soraredata.com/player/28389855036455354945994870214758785677524837389690566080727145002986406812079
Lukas Nmecha;https://www.soraredata.com/player/27967870791699539081776865296956178911358569722981928107370596911812854958861
Adrián Ugarriza;https://www.soraredata.com/player/27947223643921866468772168772678047278379171314724877436798486873976979165469
Marko Pjaca;https://www.soraredata.com/player/26553764693582712118088412372757424960877992764609921066224272768987111566258
Serge Ngoma;https://www.soraredata.com/player/51241601790879001472142296385222444303788886526243567153014349533398700928564
Igor Matanović;https://www.soraredata.com/player/51574990482299849356463020044023454866555779074826447131513894028622048615330
Metehan Güçlü;https://www.soraredata.com/player/51771389133678471641821842992831609520182352523476194249022770403302080725729
Michy Batshuayi;https://www.soraredata.com/player/24641061134776293407704882207523433420648536824353776781400583924041905102635
Salvatore Sirigu;https://www.soraredata.com/player/24436756685629480652892126952759869766947165859943410836211770898070945541036
Anthony Valencia;https://www.soraredata.com/player/52942543234041158867750165559480515512041586858598332268456061162438446558053
Francisco González;https://www.soraredata.com/player/24059692717828654564940312544462340828196984857303992531903952774329528812070
Thomas Henry;https://www.soraredata.com/player/53215423717333548784439325003496171489242130850217236354289291580194312246762
Paulos Abraham;https://www.soraredata.com/player/22821338158230131944084277813541319501204928284452787955923929654883791789178
Cristian Rivero;https://www.soraredata.com/player/21098167613426566565404954565328025353712735831640977261607669235859253388398
Ignacio Pussetto;https://www.soraredata.com/player/21042359305176174578412419956731663194281676641038301198573678688775537234298
Luc Ihorst;https://www.soraredata.com/player/54348798091274046466008536424345908587352037285819261389663357019290668241365
Emil Audero;https://www.soraredata.com/player/39167847500385503067348959849929307955995825908336395600963972403172943177059
José Macías;https://www.soraredata.com/player/54858890682007977091766872588047419258211117336702183651341600150065753075986
Martin Terrier;https://www.soraredata.com/player/390464538228980337376955166996640611905032773504218714341549720030488732412
Kevin Molino;https://www.soraredata.com/player/20959879403205372279143931321571077810709362218182471991137895580333484491762
Mauro Zárate;https://www.soraredata.com/player/19553017612803164791983329608844817774827938838679630930225113305748789561769
Christian Mathenia;https://www.soraredata.com/player/56899755070547527751264144934595996100609142501090757406044884944856675533969
El Bilal Touré;https://www.soraredata.com/player/30609519501769212222605529778633768992690909890288141491860086863522120539923
Malik Batmaz;https://www.soraredata.com/player/1905045820646754402787353389519448367318460441851107217004495667062814846069
Boubacar Fall;https://www.soraredata.com/player/31220451139293012051801015940093291144832552181591234963274087646258499120820
Silvester van der Water;https://www.soraredata.com/player/59940971037434331124032785400950772653502380719169201504727971992044534595194
Maxime Crépeau;https://www.soraredata.com/player/60832646603615682339619852892604997686174974587055403067749283099274309914500
Fernando;https://www.soraredata.com/player/17633013526534270715398292039149243289085847175426048813483341074381927770516
Eiji Kawashima;https://www.soraredata.com/player/63065528151334611502317164706320788999926736026468389138789490782951558002102
Marko Arnautović;https://www.soraredata.com/player/17003511543861244932866374142510761023363453872113296308249136165939057078576
James Pantemis;https://www.soraredata.com/player/16394029140529621216639458468518734660734211858365328194471324511536050372953
Lee Jung-Hyub;https://www.soraredata.com/player/65277421404685359346359592453793607374716968530491224375748239594855670304667
David Bingham;https://www.soraredata.com/player/65331234688132158632173465144821979031098275804780589449761657743074501662687
Jorge Molina;https://www.soraredata.com/player/6608955681729440844252314433221925116760987230425883131702041837792086154942
Jacob Bruun Larsen;https://www.soraredata.com/player/32149077325708604877938652992095933820968050271267451057781625127155686817970
Manuel Neuer;https://www.soraredata.com/player/15920792240756702364993506897451282557029163972476475213811219426068255387123
Pedro Ruiz;https://www.soraredata.com/player/67098663004829233570534856345825704834620154176021357159482859880250795620599
Amine Salama;https://www.soraredata.com/player/15320479268133244598879103041730215412390385131722151691396918586105056401245
Jakob Jantscher;https://www.soraredata.com/player/67794040898134168137380612880638599086201525221108542521324069007159935075660
Lucas Pirard;https://www.soraredata.com/player/68039950073152527736386467073592384109341453433850680200277386252914939670886
Kélian Nsona;https://www.soraredata.com/player/68072149671225126115848022668647682695609031608234331175852123683166986605098
Diego Valencia;https://www.soraredata.com/player/69219214455992134414230028982245234291059695190484747858200471017352253748881
Calvin Raatsie;https://www.soraredata.com/player/1393702092513437634654051348788105120071610476609320825657547900734069660691
Sem Westerveld;https://www.soraredata.com/player/13543471825142668864251911952946077434215193043881311219080761378196491261813
Jan Reichert;https://www.soraredata.com/player/11866349688958654531607161367547720304193662151170032859922880674360058930166
Ifunanyachi Achara;https://www.soraredata.com/player/86571551554327475278734417930672397084192993389573448211454742465956424095722
Jon Morcillo;https://www.soraredata.com/player/37475292051578469251776996085554074278673119414696742214271926528843347783767
Stefano Okaka;https://www.soraredata.com/player/73263452711890974721314866909899963528771900315088902601647019964561219559689
Patrik Schick;https://www.soraredata.com/player/73329408540331542656145669570975407613213599575359642609491290479405753760340
Muharem Huskovic;https://www.soraredata.com/player/73661084474824364725491330645120531559960664694078037807415156820826906457810
Jonathan Burkardt;https://www.soraredata.com/player/16191735200659035338582040394699204222980451821622804730662620465763315733304
Rui Mendes;https://www.soraredata.com/player/75166739917215127846447789184468068679439511614011536499361104738141202605167
Jin Sung-Wook;https://www.soraredata.com/player/75541775280090138755492111042447794731487828266998883924690261804278325339085
Jacob Jackson;https://www.soraredata.com/player/115038751013254877939268509077873627440450446741599701728412264806185243470418
Maximilian Franzke;https://www.soraredata.com/player/76387551922927442594898339354170520804904416120612709708355167626527791136795
Ivan Santini;https://www.soraredata.com/player/77846388846897059641906626755699572108494414649119688427792579335070171161425
KWOUN SUN TAE;https://www.soraredata.com/player/78205116494426284908362611592717910480957024969049881957771711966746372226985
Luc Castaignos;https://www.soraredata.com/player/78452617719904271528451648333881617889178742493926288566014359608457591244147
Gerard Moreno;https://www.soraredata.com/player/79554305404114416185146350346534650902811747732424320939090557462273183023948
Paul Grave;https://www.soraredata.com/player/798925956294296649681832072070444108417052135755636666030730659684454540751
Armando Broja;https://www.soraredata.com/player/33001694307705423715384695020940969174321253709924334033223207959429755499980
Gustavo Silva;https://www.soraredata.com/player/81796782874827670774723725501111206397654984773813575127181548251017533042575
Liam Boyce;https://www.soraredata.com/player/82288947869047674698313622691381978168550757382617700798375579603612514760713
Axel Kei;https://www.soraredata.com/player/114889048122478651694038642740406436094972545134783294672414026479217266950455
Kengo Nagai;https://www.soraredata.com/player/11361823225496717969493689009560901967433030634598334580622096919841277863656
Nabil Fekir;https://www.soraredata.com/player/83037016200094950426385074501202015269130607089404755710974036955616937151891
Koji Miyoshi;https://www.soraredata.com/player/83514530683770197517097321559550996879247905047485756734478839006140361170566
Ulrick Eneme-Ella;https://www.soraredata.com/player/84012589642607419301044562788601668555380582671301006990001480449094419121025
Diego Alves;https://www.soraredata.com/player/3391937782018331486236304912451622196937960338629196938457691972579113108559
Raphael Wolf;https://www.soraredata.com/player/36705100234920656647423453503702878289675535549212412219325896552791882886187
Luca Schuler;https://www.soraredata.com/player/36554656031066612385013872653633800116043644528728376242510487471165427525931
Toshiki Toya;https://www.soraredata.com/player/85601098481004244953842733173382121168483727328433397667103085996155541516514
Zlatan Ibrahimović;https://www.soraredata.com/player/110042625112797769962996070226103672506326619006596400135350746102950097929079
Oscar Schönfelder;https://www.soraredata.com/player/86957239639418046483121517591002442859040079868841716708572473853753910331941
Bruno Tabata;https://www.soraredata.com/player/109235056473962786236011577530141309984043737547033566795917627757514517820541
Robin Kehr;https://www.soraredata.com/player/87055196509486086884414781523714595505307208400535665035366835662636005829709
Jovane Cabral;https://www.soraredata.com/player/108204617622444815296944348718890958173420796491722852244921911413065829790360
Darko Lemajić;https://www.soraredata.com/player/36415378620784052113744342378301116172470736662749666981775248757199043733550
Nigel Robertha;https://www.soraredata.com/player/88875208341161344016111001856583092654870960826819945990205933457233371890446
Davino Verhulst;https://www.soraredata.com/player/89204611039809080427510534971133425849602242846279158677532516392988186797753
Breel Embolo;https://www.soraredata.com/player/36370779293285560869944352978383246121686880549279280112752752229284395417633
Mark Uth;https://www.soraredata.com/player/90059657599243747151878880329014641747943288262423254860104592903045984916169
Patrik Wålemark;https://www.soraredata.com/player/90332734549944503581546795504108967638028438653886577611045505220839650121969
Robin Roefs;https://www.soraredata.com/player/106631069498872493480392022153536228349228283119208815067975800252005477404667
Robbie Robinson;https://www.soraredata.com/player/90809994116060204375947841697998033486670469367051418210046432906456033482506
Kemar Roofe;https://www.soraredata.com/player/90866569531485356889145617780183475308932579135810294094438237775929991607190
Martín Merquelanz;https://www.soraredata.com/player/106021895054640191951890182570305773839137298655509117000125090959888244967824
Gerard Deulofeu;https://www.soraredata.com/player/9402197166228420445354611167997173467115464779391550159346634090630271293004
Marko Raguž;https://www.soraredata.com/player/10598298281362647116691538879797100135803806722551001677262248379744458876920
Timothy Galjé;https://www.soraredata.com/player/105426125964648160441845277402878628655954422389097263202828048853338041620085
Tobias Anselm;https://www.soraredata.com/player/105196545342436252157530321150542135790782570116023872981676513347689688399986
Brian Ocampo;https://www.soraredata.com/player/95315681391938176793186002741897977177352006414827945271290248509054039121651
Vicente Besuijen;https://www.soraredata.com/player/104644908541731229412462027977687492513993191696492484956032594273576016773862
Eloy Room;https://www.soraredata.com/player/96569297682472144415364277219599747710894083580213746595513796928877277399308
Etienne Amenyido;https://www.soraredata.com/player/96668733326057523495247678959986311205608352534779799068820881952095857216815
Jacky Donkor;https://www.soraredata.com/player/103722295690604250683939688569723282374210371318531910392887817804580270098874
Rhys Healey;https://www.soraredata.com/player/100248779546166578180247994426515833357509060205440984124955127253761420737307
Oleksii Shevchenko;https://www.soraredata.com/player/100114319473744496361545831815190698955902407489813681370890535272913013491887
Sebastián Sosa;https://www.soraredata.com/player/carlos-sebastian-sosa-silva
Marrony;https://www.soraredata.com/player/100011275649547092976487691309758926429338824035592964479165442186449105647367
